,rcept_no,corp_cls,corp_code,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,20210405002921,Y,00103592,광동제약,최성원,남,1969년 12월,"대표이사
부회장",등기임원,상근,총괄,"서울대 경영대학
게이오대 경영대학원
광동제약(주) 대표이사","최대주주
본인",28.5년,2022년 03월 28일
1,20210405002921,Y,00103592,광동제약,박원호,남,1966년 02월,전무,미등기임원,상근,ETC영업,"충북대 농학과
前GSK 이사
광동제약(주) ETC사업본부장",-,5.6년,-
2,20210405002921,Y,00103592,광동제약,김현정,여,1968년 04월,상무,미등기임원,상근,"의약품
개발","동덕여대 약학과
광동제약(주) 천연물비전수립TF장",-,29.9년,-
3,20210405002921,Y,00103592,광동제약,신경찬,남,1969년 02월,상무,미등기임원,상근,생산지원,"아주대 산업공학과
前웅진그룹 인사팀
광동제약(주) 생산지원부문장",-,6.10년,-
4,20210405002921,Y,00103592,광동제약,이재육,남,1965년 02월,상무,미등기임원,상근,OTC영업,"경남대 교육학과
광동제약(주) 약국사업본부장",-,28.1년,-
5,20210405002921,Y,00103592,광동제약,이채주,남,1972년 04월,상무,미등기임원,상근,전략기획,"서울대 언론정보학과
광동제약(주) 전략기획실장",-,11.3년,-
6,20210405002921,Y,00103592,광동제약,배기룡,남,1977년 09월,상무,미등기임원,상근,"의약품
개발","중앙대 대학원 약학과
 前 GSK 사업개발 팀장
 前 T&R BIO FAB 상무
광동제약(주) 의약사업전략부문장",-,3.9년,-
7,20210405002921,Y,00103592,광동제약,최해형,남,1968년 06월,상무,미등기임원,상근,경영지원,"고려대 금속공학과
광동제약(주) 경영지원실장",-,7.3년,-
8,20210405002921,Y,00103592,광동제약,설상현,남,1974년 03월,상무,미등기임원,상근,재무관리,"서울대 경영대학
광동제약(주) 재무기획실장",-,17.10년,-
9,20210405002921,Y,00103592,광동제약,이강주,남,1970년 09월,상무,미등기임원,상근,OTC영업,"경기대 경영학과
광동제약(주) 약국마케팅부문장",-,15.3년,-
10,20210405002921,Y,00103592,광동제약,김민수,남,1967년 09월,상무,미등기임원,상근,DTC영업,"영남대 농화학과
광동제약(주) DTC영업부문장",-,29.3년,-
11,20210405002921,Y,00103592,광동제약,박상영,남,1963년 02월,부사장,등기임원,상근,홍보,"중앙대 대학원 신문학
前수도약품 부사장
광동제약(주) CR실 실장",-,9.9년,2023년 03월 19일
12,20210405002921,Y,00103592,광동제약,염기선,남,1968년 03월,상무,미등기임원,상근,생수영업,"인천대 체육행정학과
광동제약(주) 생수영업부문장",-,15.7년,-
13,20210405002921,Y,00103592,광동제약,구준모,남,1970년 09월,상무,미등기임원,상근,유통기획,"경기대 경영학과
광동제약(주) 유통기획부문장",-,12.9년,-
14,20210405002921,Y,00103592,광동제약,양용만,남,1969년 02월,상무,미등기임원,상근,의약품질,"한양대 생화학과
前 한국얀센 Head of operations
광동제약(주) 의약품질부문장",-,1.1년,-
15,20210405002921,Y,00103592,광동제약,구본웅,남,1974년 07월,상무,미등기임원,상근,백신영업,"중앙대 대학원 약품물리화학과
前 GSK 백신마케팅 팀장
광동제약(주) ETC마케팅부문장",-,5.7년,-
16,20210405002921,Y,00103592,광동제약,이길호,남,1970년 09월,상무,미등기임원,상근,"의약품
생산","숭실대 화학과
前 (주)한독 생산실 제조팀장
광동제약(주) 의약품생산부문장",-,4.12년,-
17,20210405002921,Y,00103592,광동제약,천세영,남,1963년 10월,전무,등기임원,상근,"의약품
개발","중앙대 대학원 약학과
 前 안국약품 전무
광동제약(주) 의약개발본부장",-,2.6년,2022년 01월 29일
18,20210405002921,Y,00103592,광동제약,양홍석,남,1969년 06월,이사,등기임원,비상근,사외이사,"시카고대 대학원 경영학
現 서울대학교 교수",-,4.9년,2022년 03월 28일
19,20210405002921,Y,00103592,광동제약,이상원,남,1969년 09월,이사,등기임원,비상근,사외이사,"서울대 법학대학
前서울고등법원 판사",-,1.11년,2022년 01월 29일
20,20210405002921,Y,00103592,광동제약,염신일,남,1973년 12월,이사,등기임원,비상근,사외이사,"서울대 경영대학
前도이치파이낸셜 CFO",-,0.9년,2023년 03월 19일
21,20210405002921,Y,00103592,광동제약,박일희,여,1942년 01월,"명예
부회장",미등기임원,상근,경영자문,"前가산의료재단
광동한방병원 이사장","최대주주
친인척",7.5년,-
22,20210405002921,Y,00103592,광동제약,문성규,남,1962년 08월,전무,미등기임원,비상근,공장장,"경희대 약학과
前 휴온스 전무, 종근당 이사
광동제약(주) 생산본부장",-,5.6년,-
23,20210405002921,Y,00103592,광동제약,구영태,남,1963년 07월,전무,미등기임원,상근,식품개발,"　한양대 대학원 생화학
前풀무원식문화연구원 상무
광동제약(주) 식품연구개발본부장",-,3.11년,-
